"","flight.date","flight.num","flight.origin","flight.dest","flight.deptime","flight.arrtime","flight.eq"
"450","2016-01-25","FR1624","EMA","LCJ","2016-01-25T10:35:00.000","2016-01-25T14:00:00.000","738"
"451","2016-01-25","FR2468","STN","LCJ","2016-01-25T12:30:00.000","2016-01-25T15:45:00.000","738"
"452","2016-01-27","FR2468","STN","LCJ","2016-01-27T12:30:00.000","2016-01-27T15:45:00.000","738"
"453","2016-01-28","FR1978","DUB","LCJ","2016-01-28T09:35:00.000","2016-01-28T13:25:00.000","738"
"454","2016-01-28","FR2468","STN","LCJ","2016-01-28T12:30:00.000","2016-01-28T15:45:00.000","738"
"455","2016-01-23","FR9524","STN","LUZ","2016-01-23T17:40:00.000","2016-01-23T21:10:00.000","738"
"456","2016-01-24","FR9505","DUB","LUZ","2016-01-24T09:00:00.000","2016-01-24T13:15:00.000","738"
"457","2016-01-26","FR9524","STN","LUZ","2016-01-26T11:10:00.000","2016-01-26T14:40:00.000","738"
"458","2016-01-27","FR9505","DUB","LUZ","2016-01-27T06:40:00.000","2016-01-27T10:55:00.000","738"
"459","2016-01-28","FR9524","STN","LUZ","2016-01-28T17:40:00.000","2016-01-28T21:10:00.000","738"
"460","2016-01-23","FR2368","STN","OSR","2016-01-23T14:10:00.000","2016-01-23T17:20:00.000","738"
"461","2016-01-24","FR2368","STN","OSR","2016-01-24T14:10:00.000","2016-01-24T17:20:00.000","738"
"462","2016-01-26","FR2368","STN","OSR","2016-01-26T14:10:00.000","2016-01-26T17:20:00.000","738"
"463","2016-01-28","FR2368","STN","OSR","2016-01-28T14:10:00.000","2016-01-28T17:20:00.000","738"
"464","2016-01-23","FR2513","MAD","OTP","2016-01-23T16:10:00.000","2016-01-23T20:50:00.000","738"
"465","2016-01-24","FR3992","BGY","OTP","2016-01-24T06:15:00.000","2016-01-24T09:30:00.000","738"
"466","2016-01-24","FR3956","CIA","OTP","2016-01-24T06:30:00.000","2016-01-24T09:35:00.000","738"
"467","2016-01-24","FR2101","CRL","OTP","2016-01-24T06:55:00.000","2016-01-24T10:40:00.000","738"
"468","2016-01-24","FR1005","STN","OTP","2016-01-24T06:20:00.000","2016-01-24T11:35:00.000","738"
"469","2016-01-24","FR8734","MXP","OTP","2016-01-24T12:40:00.000","2016-01-24T15:55:00.000","738"
"470","2016-01-24","FR1007","STN","OTP","2016-01-24T11:25:00.000","2016-01-24T16:40:00.000","738"
"471","2016-01-24","FR3772","BGY","OTP","2016-01-24T18:35:00.000","2016-01-24T21:50:00.000","738"
"472","2016-01-24","FR3990","BLQ","OTP","2016-01-24T15:00:00.000","2016-01-24T18:05:00.000","738"
"473","2016-01-24","FR3958","CIA","OTP","2016-01-24T18:20:00.000","2016-01-24T21:25:00.000","738"
"474","2016-01-24","FR7346","DUB","OTP","2016-01-24T15:35:00.000","2016-01-24T21:20:00.000","738"
"475","2016-01-24","FR2513","MAD","OTP","2016-01-24T16:10:00.000","2016-01-24T20:50:00.000","738"
"476","2016-01-25","FR3992","BGY","OTP","2016-01-25T06:15:00.000","2016-01-25T09:30:00.000","738"
"477","2016-01-25","FR3956","CIA","OTP","2016-01-25T06:30:00.000","2016-01-25T09:35:00.000","738"
"478","2016-01-25","FR1005","STN","OTP","2016-01-25T06:20:00.000","2016-01-25T11:35:00.000","738"
"479","2016-01-25","FR3990","BLQ","OTP","2016-01-25T10:10:00.000","2016-01-25T13:15:00.000","738"
"480","2016-01-25","FR2101","CRL","OTP","2016-01-25T10:40:00.000","2016-01-25T14:25:00.000","738"
"481","2016-01-25","FR8734","MXP","OTP","2016-01-25T12:30:00.000","2016-01-25T15:50:00.000","738"
"482","2016-01-25","FR1007","STN","OTP","2016-01-25T11:25:00.000","2016-01-25T16:40:00.000","738"
"483","2016-01-25","FR3958","CIA","OTP","2016-01-25T18:20:00.000","2016-01-25T21:25:00.000","738"
"484","2016-01-25","FR7346","DUB","OTP","2016-01-25T15:35:00.000","2016-01-25T21:20:00.000","738"
"485","2016-01-25","FR2513","MAD","OTP","2016-01-25T16:10:00.000","2016-01-25T20:50:00.000","738"
"486","2016-01-26","FR3992","BGY","OTP","2016-01-26T06:15:00.000","2016-01-26T09:30:00.000","738"
"487","2016-01-26","FR3956","CIA","OTP","2016-01-26T06:30:00.000","2016-01-26T09:35:00.000","738"
"488","2016-01-26","FR1005","STN","OTP","2016-01-26T06:20:00.000","2016-01-26T11:35:00.000","738"
"489","2016-01-26","FR2101","CRL","OTP","2016-01-26T10:40:00.000","2016-01-26T14:25:00.000","738"
"490","2016-01-26","FR1007","STN","OTP","2016-01-26T11:25:00.000","2016-01-26T16:40:00.000","738"
"491","2016-01-26","FR2513","MAD","OTP","2016-01-26T16:10:00.000","2016-01-26T20:50:00.000","738"
"492","2016-01-27","FR3992","BGY","OTP","2016-01-27T06:15:00.000","2016-01-27T09:30:00.000","738"
"493","2016-01-27","FR3956","CIA","OTP","2016-01-27T06:30:00.000","2016-01-27T09:35:00.000","738"
"494","2016-01-27","FR1005","STN","OTP","2016-01-27T06:20:00.000","2016-01-27T11:35:00.000","738"
"495","2016-01-27","FR3990","BLQ","OTP","2016-01-27T10:10:00.000","2016-01-27T13:15:00.000","738"
"496","2016-01-27","FR2101","CRL","OTP","2016-01-27T10:40:00.000","2016-01-27T14:25:00.000","738"
"497","2016-01-27","FR8734","MXP","OTP","2016-01-27T12:30:00.000","2016-01-27T15:50:00.000","738"
"498","2016-01-27","FR1007","STN","OTP","2016-01-27T11:25:00.000","2016-01-27T16:40:00.000","738"
"499","2016-01-27","FR3958","CIA","OTP","2016-01-27T18:20:00.000","2016-01-27T21:25:00.000","738"
"500","2016-01-27","FR7346","DUB","OTP","2016-01-27T15:35:00.000","2016-01-27T21:20:00.000","738"
"501","2016-01-27","FR2513","MAD","OTP","2016-01-27T16:10:00.000","2016-01-27T20:50:00.000","738"
"502","2016-01-28","FR3992","BGY","OTP","2016-01-28T06:15:00.000","2016-01-28T09:30:00.000","738"
"503","2016-01-28","FR3956","CIA","OTP","2016-01-28T06:30:00.000","2016-01-28T09:35:00.000","738"
"504","2016-01-28","FR1005","STN","OTP","2016-01-28T06:20:00.000","2016-01-28T11:35:00.000","738"
"505","2016-01-28","FR3990","BLQ","OTP","2016-01-28T10:10:00.000","2016-01-28T13:15:00.000","738"
"506","2016-01-28","FR2101","CRL","OTP","2016-01-28T10:40:00.000","2016-01-28T14:25:00.000","738"
"507","2016-01-28","FR1007","STN","OTP","2016-01-28T11:25:00.000","2016-01-28T16:40:00.000","738"
"508","2016-01-28","FR3958","CIA","OTP","2016-01-28T18:20:00.000","2016-01-28T21:25:00.000","738"
"509","2016-01-28","FR2513","MAD","OTP","2016-01-28T16:10:00.000","2016-01-28T20:50:00.000","738"
"510","2016-01-25","FR1836","STN","PDV","2016-01-25T15:00:00.000","2016-01-25T20:15:00.000","738"
"511","2016-01-23","FR9628","LPL","POZ","2016-01-23T14:05:00.000","2016-01-23T17:20:00.000","738"
"512","2016-01-24","FR8973","RYG","POZ","2016-01-24T07:15:00.000","2016-01-24T09:00:00.000","738"
"513","2016-01-24","FR7182","CIA","POZ","2016-01-24T07:55:00.000","2016-01-24T10:10:00.000","738"
"514","2016-01-24","FR8216","BRS","POZ","2016-01-24T08:10:00.000","2016-01-24T11:25:00.000","738"
"515","2016-01-24","FR2336","STN","POZ","2016-01-24T11:20:00.000","2016-01-24T14:20:00.000","738"
"516","2016-01-25","FR1974","DUB","POZ","2016-01-25T09:35:00.000","2016-01-25T13:10:00.000","738"
"517","2016-01-25","FR2336","STN","POZ","2016-01-25T11:20:00.000","2016-01-25T14:20:00.000","738"
"518","2016-01-26","FR9628","LPL","POZ","2016-01-26T14:05:00.000","2016-01-26T17:20:00.000","738"
"519","2016-01-26","FR2336","STN","POZ","2016-01-26T11:20:00.000","2016-01-26T14:20:00.000","738"
"520","2016-01-27","FR7182","CIA","POZ","2016-01-27T06:55:00.000","2016-01-27T09:10:00.000","738"
"521","2016-01-27","FR1974","DUB","POZ","2016-01-27T09:35:00.000","2016-01-27T13:10:00.000","738"
"522","2016-01-27","FR2336","STN","POZ","2016-01-27T11:20:00.000","2016-01-27T14:20:00.000","738"
"523","2016-01-27","FR8216","BRS","POZ","2016-01-27T11:45:00.000","2016-01-27T15:00:00.000","738"
"524","2016-01-28","FR8973","RYG","POZ","2016-01-28T07:15:00.000","2016-01-28T09:00:00.000","738"
"525","2016-01-28","FR2336","STN","POZ","2016-01-28T11:20:00.000","2016-01-28T14:20:00.000","738"
"526","2016-01-23","FR7326","DUB","PRG","2016-01-23T13:40:00.000","2016-01-23T17:05:00.000","738"
"527","2016-01-23","FR2121","CRL","PRG","2016-01-23T19:15:00.000","2016-01-23T20:40:00.000","738"
"528","2016-01-23","FR2013","STN","PRG","2016-01-23T19:30:00.000","2016-01-23T22:30:00.000","738"
"529","2016-01-24","FR7326","DUB","PRG","2016-01-24T13:40:00.000","2016-01-24T17:05:00.000","738"
"530","2016-01-24","FR2121","CRL","PRG","2016-01-24T19:15:00.000","2016-01-24T20:40:00.000","738"
"531","2016-01-24","FR2013","STN","PRG","2016-01-24T19:30:00.000","2016-01-24T22:30:00.000","738"
"532","2016-01-25","FR1013","STN","PRG","2016-01-25T06:40:00.000","2016-01-25T09:40:00.000","738"
"533","2016-01-25","FR3971","CRL","PRG","2016-01-25T07:05:00.000","2016-01-25T08:30:00.000","738"
"534","2016-01-25","FR7326","DUB","PRG","2016-01-25T13:40:00.000","2016-01-25T17:05:00.000","738"
"535","2016-01-25","FR2121","CRL","PRG","2016-01-25T19:15:00.000","2016-01-25T20:40:00.000","738"
"536","2016-01-25","FR2013","STN","PRG","2016-01-25T19:25:00.000","2016-01-25T22:25:00.000","738"
"537","2016-01-26","FR1013","STN","PRG","2016-01-26T06:40:00.000","2016-01-26T09:40:00.000","738"
"538","2016-01-26","FR7326","DUB","PRG","2016-01-26T13:40:00.000","2016-01-26T17:05:00.000","738"
"539","2016-01-26","FR2121","CRL","PRG","2016-01-26T19:15:00.000","2016-01-26T20:40:00.000","738"
"540","2016-01-26","FR2013","STN","PRG","2016-01-26T19:25:00.000","2016-01-26T22:25:00.000","738"
"541","2016-01-27","FR1013","STN","PRG","2016-01-27T06:40:00.000","2016-01-27T09:40:00.000","738"
"542","2016-01-27","FR7326","DUB","PRG","2016-01-27T13:40:00.000","2016-01-27T17:05:00.000","738"
"543","2016-01-27","FR2121","CRL","PRG","2016-01-27T19:15:00.000","2016-01-27T20:40:00.000","738"
"544","2016-01-27","FR2013","STN","PRG","2016-01-27T19:25:00.000","2016-01-27T22:25:00.000","738"
"545","2016-01-28","FR1013","STN","PRG","2016-01-28T06:40:00.000","2016-01-28T09:40:00.000","738"
"546","2016-01-28","FR7326","DUB","PRG","2016-01-28T13:40:00.000","2016-01-28T17:05:00.000","738"
"547","2016-01-28","FR2121","CRL","PRG","2016-01-28T19:15:00.000","2016-01-28T20:40:00.000","738"
"548","2016-01-28","FR2013","STN","PRG","2016-01-28T19:30:00.000","2016-01-28T22:30:00.000","738"
"549","2016-01-23","FR3024","CGN","RIX","2016-01-23T16:40:00.000","2016-01-23T19:50:00.000","738"
"550","2016-01-23","FR1976","DUB","RIX","2016-01-23T17:05:00.000","2016-01-23T22:10:00.000","738"
"551","2016-01-23","FR7746","GLA","RIX","2016-01-23T17:10:00.000","2016-01-23T21:50:00.000","738"
"552","2016-01-23","FR2644","STN","RIX","2016-01-23T17:15:00.000","2016-01-23T21:50:00.000","738"
"553","2016-01-24","FR4714","BGY","RIX","2016-01-24T06:55:00.000","2016-01-24T10:35:00.000","738"
"554","2016-01-24","FR1664","EMA","RIX","2016-01-24T07:05:00.000","2016-01-24T11:45:00.000","738"
"555","2016-01-24","FR2482","LBA","RIX","2016-01-24T06:30:00.000","2016-01-24T11:10:00.000","738"
"556","2016-01-24","FR2642","STN","RIX","2016-01-24T06:20:00.000","2016-01-24T11:00:00.000","738"
"557","2016-01-24","FR2599","SXF","RIX","2016-01-24T10:10:00.000","2016-01-24T12:50:00.000","738"
"558","2016-01-24","FR8085","CRL","RIX","2016-01-24T17:10:00.000","2016-01-24T20:35:00.000","738"
"559","2016-01-24","FR1976","DUB","RIX","2016-01-24T17:05:00.000","2016-01-24T22:10:00.000","738"
"560","2016-01-24","FR2644","STN","RIX","2016-01-24T17:15:00.000","2016-01-24T21:50:00.000","738"
"561","2016-01-25","FR1664","EMA","RIX","2016-01-25T07:05:00.000","2016-01-25T11:45:00.000","738"
"562","2016-01-25","FR2642","STN","RIX","2016-01-25T06:20:00.000","2016-01-25T11:00:00.000","738"
"563","2016-01-25","FR2599","SXF","RIX","2016-01-25T10:10:00.000","2016-01-25T12:50:00.000","738"
"564","2016-01-25","FR3602","BRE","RIX","2016-01-25T10:45:00.000","2016-01-25T13:35:00.000","738"
"565","2016-01-25","FR1976","DUB","RIX","2016-01-25T17:05:00.000","2016-01-25T22:10:00.000","738"
"566","2016-01-25","FR8085","CRL","RIX","2016-01-25T17:10:00.000","2016-01-25T20:35:00.000","738"
"567","2016-01-25","FR2644","STN","RIX","2016-01-25T17:15:00.000","2016-01-25T21:50:00.000","738"
"568","2016-01-26","FR2642","STN","RIX","2016-01-26T06:20:00.000","2016-01-26T11:00:00.000","738"
"569","2016-01-26","FR4372","HHN","RIX","2016-01-26T06:40:00.000","2016-01-26T10:05:00.000","738"
"570","2016-01-26","FR4714","BGY","RIX","2016-01-26T13:05:00.000","2016-01-26T16:45:00.000","738"
"571","2016-01-26","FR4096","MAN","RIX","2016-01-26T10:05:00.000","2016-01-26T14:45:00.000","738"
"572","2016-01-26","FR8523","RYG","RIX","2016-01-26T13:50:00.000","2016-01-26T16:25:00.000","738"
"573","2016-01-26","FR2599","SXF","RIX","2016-01-26T10:10:00.000","2016-01-26T12:50:00.000","738"
"574","2016-01-26","FR3024","CGN","RIX","2016-01-26T16:40:00.000","2016-01-26T19:50:00.000","738"
"575","2016-01-26","FR1976","DUB","RIX","2016-01-26T17:05:00.000","2016-01-26T22:10:00.000","738"
"576","2016-01-26","FR2644","STN","RIX","2016-01-26T17:15:00.000","2016-01-26T21:50:00.000","738"
"577","2016-01-27","FR1664","EMA","RIX","2016-01-27T07:05:00.000","2016-01-27T11:45:00.000","738"
"578","2016-01-27","FR2642","STN","RIX","2016-01-27T06:20:00.000","2016-01-27T11:00:00.000","738"
"579","2016-01-27","FR2599","SXF","RIX","2016-01-27T10:10:00.000","2016-01-27T12:50:00.000","738"
"580","2016-01-27","FR3602","BRE","RIX","2016-01-27T10:45:00.000","2016-01-27T13:35:00.000","738"
"581","2016-01-27","FR8085","CRL","RIX","2016-01-27T17:10:00.000","2016-01-27T20:35:00.000","738"
"582","2016-01-27","FR1976","DUB","RIX","2016-01-27T17:05:00.000","2016-01-27T22:10:00.000","738"
"583","2016-01-27","FR2644","STN","RIX","2016-01-27T17:15:00.000","2016-01-27T21:50:00.000","738"
"584","2016-01-28","FR2642","STN","RIX","2016-01-28T06:20:00.000","2016-01-28T11:00:00.000","738"
"585","2016-01-28","FR4096","MAN","RIX","2016-01-28T10:05:00.000","2016-01-28T14:45:00.000","738"
"586","2016-01-28","FR2599","SXF","RIX","2016-01-28T10:10:00.000","2016-01-28T12:50:00.000","738"
"587","2016-01-28","FR2482","LBA","RIX","2016-01-28T15:25:00.000","2016-01-28T20:05:00.000","738"
"588","2016-01-28","FR3024","CGN","RIX","2016-01-28T16:40:00.000","2016-01-28T19:50:00.000","738"
"589","2016-01-28","FR4714","BGY","RIX","2016-01-28T16:40:00.000","2016-01-28T20:20:00.000","738"
"590","2016-01-28","FR1976","DUB","RIX","2016-01-28T17:05:00.000","2016-01-28T22:10:00.000","738"
"591","2016-01-28","FR2644","STN","RIX","2016-01-28T17:15:00.000","2016-01-28T21:50:00.000","738"
"592","2016-01-23","FR862","DUB","RZE","2016-01-23T13:40:00.000","2016-01-23T17:45:00.000","738"
"593","2016-01-23","FR3472","LTN","RZE","2016-01-23T17:40:00.000","2016-01-23T21:15:00.000","738"
"594","2016-01-24","FR3202","MAN","RZE","2016-01-24T06:25:00.000","2016-01-24T10:10:00.000","738"
"595","2016-01-24","FR2136","STN","RZE","2016-01-24T17:45:00.000","2016-01-24T21:15:00.000","738"
"596","2016-01-25","FR8224","BRS","RZE","2016-01-25T06:25:00.000","2016-01-25T10:10:00.000","738"
"597","2016-01-25","FR2136","STN","RZE","2016-01-25T17:45:00.000","2016-01-25T21:15:00.000","738"
"598","2016-01-26","FR862","DUB","RZE","2016-01-26T06:15:00.000","2016-01-26T10:20:00.000","738"
"599","2016-01-26","FR7622","EMA","RZE","2016-01-26T15:15:00.000","2016-01-26T18:50:00.000","738"
"600","2016-01-26","FR3472","LTN","RZE","2016-01-26T17:40:00.000","2016-01-26T21:15:00.000","738"
"601","2016-01-27","FR3202","MAN","RZE","2016-01-27T06:25:00.000","2016-01-27T10:10:00.000","738"
"602","2016-01-27","FR3121","RYG","RZE","2016-01-27T11:35:00.000","2016-01-27T13:50:00.000","738"
"603","2016-01-27","FR2136","STN","RZE","2016-01-27T17:45:00.000","2016-01-27T21:15:00.000","738"
"604","2016-01-28","FR862","DUB","RZE","2016-01-28T06:15:00.000","2016-01-28T10:20:00.000","738"
"605","2016-01-28","FR7622","EMA","RZE","2016-01-28T15:15:00.000","2016-01-28T18:50:00.000","738"
"606","2016-01-28","FR3472","LTN","RZE","2016-01-28T17:40:00.000","2016-01-28T21:15:00.000","738"
"607","2016-01-23","FR5322","DUB","SZZ","2016-01-23T14:15:00.000","2016-01-23T17:35:00.000","738"
"608","2016-01-24","FR2466","STN","SZZ","2016-01-24T13:15:00.000","2016-01-24T16:05:00.000","738"
"609","2016-01-25","FR8721","RYG","SZZ","2016-01-25T07:15:00.000","2016-01-25T08:40:00.000","738"
"610","2016-01-26","FR2466","STN","SZZ","2016-01-26T06:30:00.000","2016-01-26T09:20:00.000","738"
"611","2016-01-26","FR5322","DUB","SZZ","2016-01-26T14:15:00.000","2016-01-26T17:35:00.000","738"
"612","2016-01-27","FR2466","STN","SZZ","2016-01-27T13:15:00.000","2016-01-27T16:05:00.000","738"
"613","2016-01-28","FR2466","STN","SZZ","2016-01-28T06:55:00.000","2016-01-28T09:45:00.000","738"
"614","2016-01-23","FR4764","BGY","TLL","2016-01-23T17:00:00.000","2016-01-23T20:55:00.000","738"
"615","2016-01-24","FR2225","STN","TLL","2016-01-24T06:45:00.000","2016-01-24T11:35:00.000","738"
"616","2016-01-25","FR2225","STN","TLL","2016-01-25T06:45:00.000","2016-01-25T11:35:00.000","738"
"617","2016-01-25","FR4376","NRN","TLL","2016-01-25T17:25:00.000","2016-01-25T20:45:00.000","738"
"618","2016-01-25","FR1341","RYG","TLL","2016-01-25T18:30:00.000","2016-01-25T21:05:00.000","738"
"619","2016-01-26","FR4764","BGY","TLL","2016-01-26T17:00:00.000","2016-01-26T20:55:00.000","738"
"620","2016-01-27","FR2225","STN","TLL","2016-01-27T06:45:00.000","2016-01-27T11:35:00.000","738"
"621","2016-01-28","FR4764","BGY","TLL","2016-01-28T17:00:00.000","2016-01-28T20:55:00.000","738"
"622","2016-01-23","FR7148","DUB","VNO","2016-01-23T16:10:00.000","2016-01-23T21:20:00.000","738"
"623","2016-01-23","FR2244","STN","VNO","2016-01-23T17:15:00.000","2016-01-23T21:55:00.000","738"
"624","2016-01-24","FR7602","BRE","VNO","2016-01-24T06:45:00.000","2016-01-24T09:40:00.000","738"
"625","2016-01-24","FR1856","HHN","VNO","2016-01-24T07:35:00.000","2016-01-24T10:40:00.000","738"
"626","2016-01-24","FR9622","LPL","VNO","2016-01-24T06:40:00.000","2016-01-24T11:30:00.000","738"
"627","2016-01-24","FR2744","BCN","VNO","2016-01-24T07:35:00.000","2016-01-24T12:15:00.000","738"
"628","2016-01-24","FR2872","BGY","VNO","2016-01-24T13:40:00.000","2016-01-24T17:10:00.000","738"
"629","2016-01-24","FR7434","BVA","VNO","2016-01-24T09:05:00.000","2016-01-24T12:45:00.000","738"
"630","2016-01-24","FR2517","MAD","VNO","2016-01-24T07:15:00.000","2016-01-24T12:15:00.000","738"
"631","2016-01-24","FR2884","RYG","VNO","2016-01-24T13:30:00.000","2016-01-24T16:25:00.000","738"
"632","2016-01-24","FR6458","CRL","VNO","2016-01-24T17:20:00.000","2016-01-24T20:45:00.000","738"
"633","2016-01-24","FR2244","STN","VNO","2016-01-24T17:15:00.000","2016-01-24T21:55:00.000","738"
"634","2016-01-25","FR7434","BVA","VNO","2016-01-25T09:05:00.000","2016-01-25T12:45:00.000","738"
"635","2016-01-25","FR2517","MAD","VNO","2016-01-25T07:15:00.000","2016-01-25T12:15:00.000","738"
"636","2016-01-25","FR2884","RYG","VNO","2016-01-25T13:30:00.000","2016-01-25T16:25:00.000","738"
"637","2016-01-25","FR2244","STN","VNO","2016-01-25T17:15:00.000","2016-01-25T21:55:00.000","738"
"638","2016-01-26","FR9397","CIA","VNO","2016-01-26T06:55:00.000","2016-01-26T10:45:00.000","738"
"639","2016-01-26","FR2872","BGY","VNO","2016-01-26T10:55:00.000","2016-01-26T14:25:00.000","738"
"640","2016-01-26","FR1856","HHN","VNO","2016-01-26T13:25:00.000","2016-01-26T16:30:00.000","738"
"641","2016-01-26","FR7148","DUB","VNO","2016-01-26T16:10:00.000","2016-01-26T21:20:00.000","738"
"642","2016-01-26","FR2244","STN","VNO","2016-01-26T17:15:00.000","2016-01-26T21:55:00.000","738"
"643","2016-01-27","FR2744","BCN","VNO","2016-01-27T07:30:00.000","2016-01-27T12:10:00.000","738"
"644","2016-01-27","FR7434","BVA","VNO","2016-01-27T09:05:00.000","2016-01-27T12:45:00.000","738"
"645","2016-01-27","FR2517","MAD","VNO","2016-01-27T07:15:00.000","2016-01-27T12:15:00.000","738"
"646","2016-01-27","FR2884","RYG","VNO","2016-01-27T13:30:00.000","2016-01-27T16:25:00.000","738"
"647","2016-01-27","FR7602","BRE","VNO","2016-01-27T15:50:00.000","2016-01-27T18:45:00.000","738"
"648","2016-01-27","FR2244","STN","VNO","2016-01-27T17:15:00.000","2016-01-27T21:55:00.000","738"
"649","2016-01-28","FR9622","LPL","VNO","2016-01-28T06:40:00.000","2016-01-28T11:30:00.000","738"
"650","2016-01-28","FR2872","BGY","VNO","2016-01-28T10:55:00.000","2016-01-28T14:25:00.000","738"
"651","2016-01-28","FR9397","CIA","VNO","2016-01-28T13:05:00.000","2016-01-28T16:55:00.000","738"
"652","2016-01-28","FR1856","HHN","VNO","2016-01-28T13:25:00.000","2016-01-28T16:30:00.000","738"
"653","2016-01-28","FR6458","CRL","VNO","2016-01-28T17:20:00.000","2016-01-28T20:45:00.000","738"
"654","2016-01-28","FR7148","DUB","VNO","2016-01-28T16:10:00.000","2016-01-28T21:20:00.000","738"
"655","2016-01-28","FR2244","STN","VNO","2016-01-28T17:15:00.000","2016-01-28T21:55:00.000","738"
"656","2016-01-28","FR5035","EPMO","WRO","2016-01-28T17:35:00.000","2016-01-28T18:30:00.000","738"
"657","2016-01-28","FR8407","STN","WRO","2016-01-28T20:25:00.000","2016-01-28T23:30:00.000","738"
